id,user_id,type,title,message,icon,data,read_at,created_at,category,priority,link,actions
853875df-c373-474e-8d6c-2a2f99f04399,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ -4,000,000,000. Motivo: Retirada administrativa",🔔,,2026-05-11 04:32:57.44+00,2026-05-11 04:31:29.780599+00,Club,medium,,
fb31699f-0bed-4c81-a8ef-19f9077c0309,68123140-4a25-44c0-adff-ea148c54423c,match_report,🟢 Relatório: ADM FC 2x1 Fluminense,Brasileirão Série A • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 2, ""opp_goals"": 1, ""competition"": ""Brasileirão Série A"", ""match_db_id"": ""21e17a9b-042a-4df9-bfd8-da3005b3c520""}",2026-05-15 22:50:51.204+00,2026-05-15 22:42:23.945888+00,Club,medium,,
2de91d44-6c8c-4e5c-b70a-d534838c655e,c9544dd0-3729-480b-bd00-315d75a45711,match_auto_simulated,Partida simulada automaticamente,🟢 Vitória 3x1 vs UNC SPORT CLUB (IR Persian Gulf Pro),🤖,"{""my_goals"": 3, ""opponent"": ""UNC SPORT CLUB"", ""opp_goals"": 1, ""competition"": ""IR Persian Gulf Pro"", ""auto_simulated"": true}",2026-05-06 22:45:08.797+00,2026-05-06 19:31:02.439691+00,Club,medium,,
777ef4bb-9f26-4906-9a70-3cf6526d0d5f,74125438-d6d6-471b-9669-b06add2421de,match_auto_simulated,Partida simulada automaticamente,🔴 Derrota 2x3 vs ABC FC (Amistoso),🤖,"{""my_goals"": 2, ""opponent"": ""ABC FC"", ""opp_goals"": 3, ""competition"": ""Amistoso"", ""auto_simulated"": true}",2026-05-10 17:22:32.574+00,2026-05-06 22:56:00.861228+00,Club,medium,,
bb713909-7cc4-4941-9ed4-b306a951e4c6,c9544dd0-3729-480b-bd00-315d75a45711,friendly_accepted,Amistoso aceito!,UNC SPORT CLUB aceitou sua partida aberta.,⚽,"{""opponent"": ""UNC SPORT CLUB"", ""invite_id"": ""24a6aba8-e421-480e-bf47-af92441d4e22""}",2026-05-10 17:24:44.209+00,2026-05-06 22:49:16.38662+00,Club,medium,,
ee59d02a-5e54-453a-a9b6-09d7d059c8ee,c9544dd0-3729-480b-bd00-315d75a45711,match_auto_simulated,Partida simulada automaticamente,🟢 Vitória 3x2 vs UNC SPORT CLUB (Amistoso),🤖,"{""my_goals"": 3, ""opponent"": ""UNC SPORT CLUB"", ""opp_goals"": 2, ""competition"": ""Amistoso"", ""auto_simulated"": true}",2026-05-10 17:24:44.602+00,2026-05-06 22:56:00.808527+00,Club,medium,,
951715d1-5bd5-4bba-a864-a9f35bf865ec,e4cd16fd-3f87-4203-9549-cf60f541bf14,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
2faca940-5c34-45b4-90f4-5a08a226ea7f,940f4fa6-c6b2-484e-a6f1-4ec55248cd42,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
0a280a66-4452-423f-b6f9-f976c1367e56,6f610070-43e9-4daf-9376-1d6e6493f212,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
bc6372e9-2834-497f-95cc-49373a59c49c,f2d9773d-e2e1-43be-bb3f-943ec4ba86cf,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
a9884af5-9cb1-4fbd-8f0a-ff3b75c307f3,8d341cb6-2ba6-4fc9-8bd4-ea03b3a0eba4,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
6d7242e6-fd59-41b6-863e-2d8bafaf7b89,54b43a86-bb7f-4ed8-9589-8e56e77c29e4,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
4154c7b3-ff36-4ccf-a0a6-3db1e1312b71,db312443-f6c6-4d45-8b05-02b9f3490f06,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
0040b71e-24ec-4084-89fb-6a52489041ca,3c03a5ca-09de-4731-90cc-bb4c90e07f70,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
49a4ead7-d469-452e-ba40-eba188d6ccd6,9ee5e3f6-59d4-4cc3-8385-77f925c8a5b0,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
42c79c38-d405-49e3-85d9-f2f480c9b8fa,c049e1a3-1918-43e4-bfbb-2b269ec7ac16,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
56ec3496-5ce2-457b-9c1f-a447cdf0979a,3c4f597e-c328-461c-87ca-7c8365a881e6,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
76c583eb-b6e4-43ad-8b83-1eff90421e6a,08216d19-7d99-4193-8c56-11c872bfe2ea,info,Ligas resetadas,"Os campeonatos foram reiniciados pelo administrador. 576 jogos foram simulados até hoje. Acompanhe a nova tabela em ""Campeonatos"".",🏆,"{""event"": ""leagues_reset"", ""total_matches"": 1920, ""total_simulated"": 576}",,2026-05-10 17:26:47.683542+00,Club,medium,,
fbc478cc-acb3-4674-b074-a4df8bd9089d,320fcbb8-c3eb-43e7-a3eb-0f302b46897f,success,Bem-vindo ao FLM 26!,"Parabéns pela criação do a! Dicas: treine seus jogadores diariamente, melhore o CT e entre em ligas para competir online. Boa sorte, Manager!",👋,,2026-05-10 17:43:18.183+00,2026-05-10 17:43:12.905696+00,Club,medium,,
77e2edca-2b64-48dd-9d2c-49e08108b16e,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:12:19.018337+00,Club,medium,,
60c5ef21-8718-49d0-927f-f55c5bb46c31,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:12:22.726272+00,Club,medium,,
da502eca-e3af-41b5-bc3f-ad371e8862cd,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:12:23.522254+00,Club,medium,,
f57efe03-26f4-43dd-8166-934805144d03,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:12:24.202397+00,Club,medium,,
2241e4dd-8f95-4c5c-9bd4-70483f4ba9c7,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:12:25.004551+00,Club,medium,,
493d7246-981b-4ff6-8f35-82a9d6810103,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:12:25.788509+00,Club,medium,,
7e8fdc2a-16bc-4d47-bb2e-d719793aada1,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:12:26.474391+00,Club,medium,,
27288856-11e6-4e98-875f-e4e12f39e7a9,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 5,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:13:14.72592+00,Club,medium,,
576c03ed-23a8-4214-8e97-80ed8c8d9951,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 500,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:13:27.350858+00,Club,medium,,
4bccd498-2f94-4169-84f4-bb41ca00ae55,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 500,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:13:49.967679+00,Club,medium,,
1127f01f-d3d1-4985-bdda-86575be923f1,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:13:52.27719+00,Club,medium,,
e61ce418-4593-4383-896e-e7b8370638bc,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,,2026-05-11 03:13:52.78127+00,Club,medium,,
e8236f0b-dc40-44bd-aab6-206a7b9b9f69,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:58.204023+00,Club,medium,,
6465411d-8731-419c-b62e-6cd37a702e74,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:00.861334+00,Club,medium,,
811f5132-c21a-49df-a5df-0bb664974430,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:05.631931+00,Club,medium,,
dc421d64-0407-4385-a11f-0e0d2b6b09e2,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:14:59.824809+00,Club,medium,,
5ba9b867-49b3-4293-9930-d2b79f65b1ce,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 3,000,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 04:32:57.44+00,2026-05-11 04:31:59.052255+00,Club,medium,,
96042d70-4ed4-4964-b352-8602a446774b,68123140-4a25-44c0-adff-ea148c54423c,success,Bem-vindo ao FLM 26!,"Olá, Manager! Dicas: treine seus jogadores diariamente, melhore o CT e entre em ligas para competir online. Boa sorte! ⚽",👋,,2026-05-15 23:41:38.389+00,2026-05-15 23:39:18.358517+00,Club,medium,,
f5e43cb3-167e-4cb3-8b4d-80a7b25867fa,c9544dd0-3729-480b-bd00-315d75a45711,success,Acesso Liberado!,"Seu item ""Campanha Local"" foi liberado automaticamente.",🚀,"{""item_id"": ""mkt_local"", ""order_id"": ""cb1b1c96-17fd-414c-8145-81cd61a93822"", ""delivered"": true}",2026-05-16 19:24:47.384+00,2026-05-16 17:46:44.307316+00,Clube,ultra,,
a01a05f7-f823-44ad-978d-7149ccb77294,320fcbb8-c3eb-43e7-a3eb-0f302b46897f,success,Acesso Liberado!,"Seu item ""Plano Sócio Ouro"" foi liberado automaticamente.",🚀,"{""item_id"": ""socio_ouro"", ""order_id"": ""5773eaca-be9f-45d2-9175-b83ac97da9e9"", ""delivered"": true}",2026-05-17 20:40:52.478+00,2026-05-17 20:38:34.543251+00,Clube,ultra,,
f405ad3f-babe-40f2-a9f9-b9d298d8745d,c9544dd0-3729-480b-bd00-315d75a45711,info,🌟 Novo talento na base!,"Matheus Almeida (MEI, OVR 54, POT 67) acaba de surgir na categoria de base.",🎓,"{""rarity"": ""Comum"", ""source"": ""cron_auto"", ""prospect_id"": ""f773fde8-3fb0-4c1f-a59a-261f8fbb8427""}",2026-05-17 21:24:50.174+00,2026-05-17 21:22:54.901975+00,Base,medium,,
206943b8-27a1-4698-96c3-3cdfa59af273,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Plano Sócio Lendário"" foi ativado. Bônus: R$ 0 · +0 torcedores · +10000 sócios. Válido por 30 dias.",📦,"{""item_id"": ""socio_lendario"", ""category"": ""members"", ""order_id"": ""264abd69-58aa-4f23-9e33-5ae9f0a592c9"", ""expires_at"": ""2026-06-16T22:10:50.886835+00:00""}",,2026-05-17 22:10:50.886835+00,Loja,high,,
7689e4b6-e8bf-4755-9ece-adedda6fbacb,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Plano Sócio Ouro"" foi ativado. Bônus: R$ 0 · +0 torcedores · +2000 sócios. Válido por 30 dias.",📦,"{""item_id"": ""socio_ouro"", ""category"": ""members"", ""order_id"": ""87db0b0b-1d77-40b6-8f97-4f987d2f53c5"", ""expires_at"": ""2026-06-16T22:10:51.115111+00:00""}",,2026-05-17 22:10:51.115111+00,Loja,high,,
606a0151-114e-4767-a9a9-5fb249399720,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Plano Sócio Prata"" foi ativado. Bônus: R$ 0 · +0 torcedores · +750 sócios. Válido por 30 dias.",📦,"{""item_id"": ""socio_prata"", ""category"": ""members"", ""order_id"": ""df6aec68-e698-405a-b19e-1e3a96379f60"", ""expires_at"": ""2026-06-16T22:10:51.320885+00:00""}",,2026-05-17 22:10:51.320885+00,Loja,high,,
9a007f30-657b-46a5-a6f2-8548c4c0ae75,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Centro de Reabilitação"" foi ativado. Bônus: R$ 0 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""physio_rehab"", ""category"": ""physio"", ""order_id"": ""1bbcdb24-68f7-460a-a159-d523937e3a7f"", ""expires_at"": ""2026-06-16T22:10:51.523689+00:00""}",,2026-05-17 22:10:51.523689+00,Loja,high,,
eee7f739-9502-4a1a-a3e8-6fb74029ba90,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Câmara de Gelo"" foi ativado. Bônus: R$ 0 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""physio_ice"", ""category"": ""physio"", ""order_id"": ""ae4e6b02-5382-40ae-9907-33baca56aa36"", ""expires_at"": ""2026-06-16T22:10:51.732513+00:00""}",,2026-05-17 22:10:51.732513+00,Loja,high,,
61cc1fb0-7b1f-4582-882d-bb31d61caa83,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""NovaSports Master"" foi ativado. Bônus: R$ 50,000 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_master_t1"", ""category"": ""sponsorship"", ""order_id"": ""91273e9a-20b7-4995-aa55-a6f4b54618be"", ""expires_at"": ""2026-06-16T22:10:51.949075+00:00""}",,2026-05-17 22:10:51.949075+00,Loja,high,,
3e30d8f8-1ef4-4832-a088-e30d93ffd829,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""BuzzMídia Marketing"" foi ativado. Bônus: R$ 30,000 · +500 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_marketing_t1"", ""category"": ""sponsorship"", ""order_id"": ""a3cda3ef-a3a4-442a-9ecd-7fa51a59c715"", ""expires_at"": ""2026-06-16T22:10:52.154681+00:00""}",,2026-05-17 22:10:52.154681+00,Loja,high,,
a74c0239-0b2e-45b7-a562-d894955fef24,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""FitWear Uniforme"" foi ativado. Bônus: R$ 40,000 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_uniforme_t1"", ""category"": ""sponsorship"", ""order_id"": ""6f20bc39-d96d-4318-84c2-6661bd6038aa"", ""expires_at"": ""2026-06-16T22:10:52.364983+00:00""}",,2026-05-17 22:10:52.364983+00,Loja,high,,
8a559b61-3405-4ea8-8f08-b4e0090bc5ba,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""EnergiaJá Estádio"" foi ativado. Bônus: R$ 80,000 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_estadio_t1"", ""category"": ""sponsorship"", ""order_id"": ""b4bc26de-8afa-460a-955f-089e55bf9371"", ""expires_at"": ""2026-06-16T22:10:52.573135+00:00""}",,2026-05-17 22:10:52.573135+00,Loja,high,,
8a201479-48a9-4246-9c09-702a245fc556,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Viral360 Marketing"" foi ativado. Bônus: R$ 120,000 · +1500 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_marketing_t2"", ""category"": ""sponsorship"", ""order_id"": ""4c043818-a65a-4dc9-8af3-29e247b67ef4"", ""expires_at"": ""2026-06-16T22:10:52.782647+00:00""}",,2026-05-17 22:10:52.782647+00,Loja,high,,
0575fc7d-98ff-41a1-9e2c-6b7239a6f672,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Banco Verão Master"" foi ativado. Bônus: R$ 250,000 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_master_t2"", ""category"": ""sponsorship"", ""order_id"": ""b4436d8f-b4c0-4ddf-8b4f-cc9517d49759"", ""expires_at"": ""2026-06-16T22:10:52.991574+00:00""}",,2026-05-17 22:10:52.991574+00,Loja,high,,
52f0ee38-3216-4430-b07f-135cf1a40cfc,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""StreetPro Uniforme"" foi ativado. Bônus: R$ 180,000 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_uniforme_t2"", ""category"": ""sponsorship"", ""order_id"": ""70fe45e3-6e7c-4922-9090-82e3f55541c5"", ""expires_at"": ""2026-06-16T22:10:53.19909+00:00""}",,2026-05-17 22:10:53.19909+00,Loja,high,,
251ab4c7-2bf7-47b8-b24f-aeb70902fd62,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""GlobalTech Master"" foi ativado. Bônus: R$ 700,000 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_master_t3"", ""category"": ""sponsorship"", ""order_id"": ""6caa9e3e-e693-4447-9dae-b30d562cec47"", ""expires_at"": ""2026-06-16T22:10:53.420451+00:00""}",,2026-05-17 22:10:53.420451+00,Loja,high,,
01363889-5948-4ef3-9ad4-b43d8ea75cf5,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:58.741237+00,Club,medium,,
eb35370a-d211-47d1-bfc8-d23c4d445a93,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:02.287245+00,Club,medium,,
6a71ae19-611a-4469-a6aa-7b6a04814f7f,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:14:57.8562+00,Club,medium,,
077030c6-4aab-42a6-8ff8-aaf2a4e99762,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ -3,000,000,000. Motivo: Retirada administrativa",🔔,,2026-05-11 04:32:57.44+00,2026-05-11 04:32:31.903738+00,Club,medium,,
89c931ee-e370-4d2a-842d-19e3afd4a8d4,68123140-4a25-44c0-adff-ea148c54423c,info,Pedido Realizado,"Seu pedido para ""Campanha Local"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""mkt_local"", ""order_id"": ""175b5b09-081f-49b8-94ea-3b4da4477307""}",2026-05-16 00:07:45.035+00,2026-05-16 00:03:54.897073+00,Financeiro,medium,,
5d9c4c2e-4bb2-4036-ab84-d7758d5ed10c,c9544dd0-3729-480b-bd00-315d75a45711,info,Pedido Realizado,"Seu pedido para ""Plano Sócio Ouro"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""socio_ouro"", ""order_id"": ""bb7a1655-ce6a-41b1-b884-77af6ce56d2d""}",2026-05-16 21:16:45.318+00,2026-05-16 21:15:38.654726+00,Financeiro,medium,,
9141c1ea-5d0f-42ee-a05f-35d44a82a30f,320fcbb8-c3eb-43e7-a3eb-0f302b46897f,info,Pedido Realizado,"Seu pedido para ""Plano Sócio Ouro"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""socio_ouro"", ""order_id"": ""5773eaca-be9f-45d2-9175-b83ac97da9e9""}",2026-05-17 20:40:52.478+00,2026-05-17 20:38:09.871295+00,Financeiro,medium,,
ca100481-2bd5-4925-8db0-85b74bc9f150,320fcbb8-c3eb-43e7-a3eb-0f302b46897f,success,Premium Ativado!,Sua conta Premium foi ativada/renovada por 30 dias. Aproveite todos os benefícios!,👑,"{""source"": ""auto_purchase"", ""order_id"": ""5773eaca-be9f-45d2-9175-b83ac97da9e9""}",2026-05-17 20:40:52.478+00,2026-05-17 20:38:34.324043+00,Premium,ultra,,
b474d2aa-e20e-4326-afdf-0d4c55240fb0,c9544dd0-3729-480b-bd00-315d75a45711,info,Pedido Realizado,"Seu pedido para ""NovaSports Master"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""spons_master_t1"", ""order_id"": ""2e7146f5-15b4-46f5-bfb5-0c13984a5a6f""}",2026-05-17 21:30:39.355+00,2026-05-17 21:29:57.412228+00,Financeiro,medium,,
1c37dd77-ebeb-49b3-9ad1-4caa36998542,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Diamante Premium"" foi ativado. Bônus: R$ 600,000 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_premium_t1"", ""category"": ""sponsorship"", ""order_id"": ""1847007a-bc89-4d4f-b41f-0ce715907d00"", ""expires_at"": ""2026-06-16T22:10:53.630126+00:00""}",,2026-05-17 22:10:53.630126+00,Loja,high,,
cc6e1179-ddd1-43a3-bb2a-e051fb64ab6d,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""AutoNorte Naming"" foi ativado. Bônus: R$ 300,000 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_estadio_t2"", ""category"": ""sponsorship"", ""order_id"": ""2995a973-6f80-400f-948c-29f7b994dd1e"", ""expires_at"": ""2026-06-16T22:10:53.858999+00:00""}",,2026-05-17 22:10:53.858999+00,Loja,high,,
d8f04c48-2e01-4b6d-8945-fcd672b4e36d,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,warning,Patrocínio não ativado,"O patrocínio ""GlobalMídia Marketing"" exige 20000 torcedores. Você tem 17000. O pedido foi marcado para estorno.",⚠️,"{""item_id"": ""spons_marketing_t3"", ""order_id"": ""7e67bc56-8663-4b4c-ad02-e6b3758c7cb3""}",,2026-05-17 22:10:54.072508+00,Financeiro,high,,
93be7bd5-42fc-4850-9113-11c458fcc403,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,warning,Patrocínio não ativado,"O patrocínio ""KingSport Uniforme"" exige 25000 torcedores. Você tem 17000. O pedido foi marcado para estorno.",⚠️,"{""item_id"": ""spons_uniforme_t3"", ""order_id"": ""b434b0b6-e0ab-4c16-8830-8f2426f998f9""}",,2026-05-17 22:10:54.293972+00,Financeiro,high,,
9c17572c-5640-4846-8ad2-433002825757,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,warning,Patrocínio não ativado,"O patrocínio ""MegaArena Naming"" exige 30000 torcedores. Você tem 17000. O pedido foi marcado para estorno.",⚠️,"{""item_id"": ""spons_estadio_t3"", ""order_id"": ""172adf29-1d73-4c5b-a5d4-4ce9ce8ada04""}",,2026-05-17 22:10:54.510793+00,Financeiro,high,,
1369d942-0cf9-4c68-bdb2-864aff8a4e55,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,warning,Patrocínio não ativado,"O patrocínio ""Imperial Premium"" exige 35000 torcedores. Você tem 17000. O pedido foi marcado para estorno.",⚠️,"{""item_id"": ""spons_premium_t2"", ""order_id"": ""efe6a485-7b8e-46f8-8d9a-c7425f404867""}",,2026-05-17 22:10:54.731569+00,Financeiro,high,,
1dc18e40-6643-4ac7-a046-822372037349,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,warning,Patrocínio não ativado,"O patrocínio ""OroGold Master"" exige 50000 torcedores. Você tem 17000. O pedido foi marcado para estorno.",⚠️,"{""item_id"": ""spons_master_t4"", ""order_id"": ""8dda5acd-baf6-4405-93ad-b552fe59efdb""}",,2026-05-17 22:10:54.943879+00,Financeiro,high,,
8cd0a056-e281-4fa4-9117-6357f1eb834a,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,warning,Patrocínio não ativado,"O patrocínio ""Royal Crown Premium"" exige 75000 torcedores. Você tem 17000. O pedido foi marcado para estorno.",⚠️,"{""item_id"": ""spons_premium_t3"", ""order_id"": ""2d40a5e5-6f39-457f-ab8b-703930600b81""}",,2026-05-17 22:10:55.15159+00,Financeiro,high,,
